#===========================================================================================
#  DOMAIN MAPPER v2.0.2
#  Johns Hopkins Univeristy - January 19th, 2022
#  Edgar Manriquez-Sandoval, B.S. - Dept. of Biophysics
#  emanriq1@jhu.edu
#  & 
#  Stephen D. Fried, Ph.D. - Dept. of Chemistry
#  sdfried@jhu.edu
#===========================================================================================
#  Excecuted on:
#               2022-01-20 13:12:54.094479
#  Input HMM: 
#               Thermus.hmm.out
#  Output:
#               Thermus.mapped.tsv
#  Options:
#               Intra domain gap = 35
#               Inter domain gap = 20
#               overlap = 15
#               E-value cutoff = 1.00e-05
#  Domain Counts:
#               Total Proteins:   2201         Total Domains:    2984
#                                                        NC :  97 (3.25%)
#                                                        CP :   1 (0.03%)
#                                                        IS :  44 (1.47%)
#  Property Definitions:
#               CP = Circular Permutant Domain
#               NC = Non-Contiguous Domain
#               IS = InSertional Domain
#===========================================================================================
# Accession	E-Value	Residue Range	Property	Architecture	X-group	T-group	F-group	F-id
sp|Q72L49|Y214_THET2	1.7e-80	4-190		a/b three-layered sandwiches	Hypothetical protein TT1679	Hypothetical protein TT1679	DUF436	7547.1.1.2	
tr|Q72GJ6|Q72GJ6_THET2	3.3e-36	230-307		a+b two layers	dsRBD-like	Peptidyl-tRNA hydrolase domain-like	RF-1_N	330.3.1.1	
tr|Q72GJ6|Q72GJ6_THET2	1.4e-15	323-365		a+b two layers	dsRBD-like	Peptidyl-tRNA hydrolase domain-like	RF-1_C	330.3.1.2	
tr|Q72IK8|Q72IK8_THET2	3.8e-13	16-77		alpha arrays	HTH	Putative DNA-binding domain	MerR_2	101.1.9.13	
tr|Q72I78|Q72I78_THET2	4.3e-15	5-89		a/b three-layered sandwiches	Flavodoxin-like	CheY-like	UPF0004	2007.1.3.10	
tr|Q72I78|Q72I78_THET2	2.3e-48	137-350		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Radical_SAM	2002.1.1.166	
tr|Q72JD7|Q72JD7_THET2	2.2e-10	18-145		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	Uma2	2008.1.1.56	
tr|Q72LJ2|Q72LJ2_THET2	8.7e-10	17-101		alpha bundles	Bromodomain-like	DsbB-like	DsbB	633.13.1.1	
tr|Q72J43|Q72J43_THET2	5.0e-63	1-218		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72J43|Q72J43_THET2	1.6e-37	265-474		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72L74|Q72L74_THET2	3.1e-10	391-460		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	OCD_Mu_crystall_C	2003.1.1.94	
tr|Q72HM2|Q72HM2_THET2	1.3e-51	5-143		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	MreB_Mbl_N	2484.1.1.521	
tr|Q72HM2|Q72HM2_THET2	1.6e-77	145-324		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	MreB_Mbl_C	2484.1.1.522	
tr|Q72HM2|Q72HM2_THET2	5.4e-07	153-180		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Ppx-GppA_C	2484.1.1.524	
tr|Q72H66|Q72H66_THET2	1.8e-57	12-264		alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC importer transmembrane domain fold	BPD_transp_1	1075.3.1.1	
tr|Q72K76|Q72K76_THET2	2.8e-18	4-76		a+b two layers	Alpha-lytic protease prodomain-like	Fe-S cluster assembly (FSCA) domain-like	FeS_assembly_P	327.6.1.1	
tr|Q72K76|Q72K76_THET2	1.2e-64	95-337		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	AAA_31	2004.1.1.59	
tr|Q72KK7|Q72KK7_THET2	4.8e-120	3-339		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	PPDK_N	206.1.3.21	
tr|Q72KK7|Q72KK7_THET2	6.9e-36	390-505		a/b three-layered sandwiches	The "swivelling" beta/beta/alpha domains	The "swivelling" beta/beta/alpha domain	PEP-utilizers	2487.1.1.11	
tr|Q72KK7|Q72KK7_THET2	1.1e-110	519-856		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PEP-utilizers_C	2002.1.1.146	
tr|Q72KJ1|Q72KJ1_THET2	3.3e-26	9-105		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
tr|Q72KJ1|Q72KJ1_THET2	6.3e-28	120-217		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
tr|Q72JX0|Q72JX0_THET2	5.2e-64	5-224		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q745X7|Q745X7_THET2	4.8e-96	24-327		alpha bundles	Type II ABC importer transmembrane domain fold	Type II ABC importer transmembrane domain fold	FecCD	5065.1.1.5	
tr|Q72HA7|Q72HA7_THET2	2.2e-26	12-171		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Sigma54_activat	2004.1.1.190	
tr|Q72HA7|Q72HA7_THET2	4.1e-12	177-237		alpha arrays	Histone-like	AAA+ ATPase lid domain	AAA_assoc_2_3	148.1.3.31	
tr|Q72HA7|Q72HA7_THET2	2.8e-60	377-506		alpha complex topology	C-terminal domain of the DNA polymerase III subunit tau	C-terminal domain of the DNA polymerase III subunit tau	PRK14963	3637.1.1.1	
tr|Q72J67|Q72J67_THET2	1.4e-41	116-204		a+b two layers	Alpha-beta plaits	ferredoxin-like domain in vacuolar ATP synthase subunit C	EUF08374	304.126.1.4	
tr|Q72J67|Q72J67_THET2	6.7e-46	191-292		alpha bundles	helical bundle domain in vacuolar ATP synthase subunit C	helical bundle domain in vacuolar ATP synthase subunit C	PRK05771_like_2nd	4323.1.1.2	
tr|Q72LD6|Q72LD6_THET2	3.3e-39	2-217		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Radical_SAM	2002.1.1.166	
tr|Q72L01|Q72L01_THET2	1.1e-18	13-76,196-304	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Sigma54_activat	2004.1.1.190	
tr|Q72L01|Q72L01_THET2	6.3e-07	53-79		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	IPT	2004.1.1.112	
tr|Q72L01|Q72L01_THET2	7.9e-15	311-386		alpha arrays	Histone-like	AAA+ ATPase lid domain	ClpB_D2-small	148.1.3.7	
tr|Q72IS8|Q72IS8_THET2	4.5e-31	47-140		alpha arrays	Cytochrome c-like	Cytochrome c	thiosulf_SoxA	107.1.1.13	
tr|Q72IS8|Q72IS8_THET2	2.1e-09	154-251		alpha arrays	Cytochrome c-like	Cytochrome c	thiosulf_SoxA	107.1.1.13	
tr|Q72I68|Q72I68_THET2	8.6e-73	24-294		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_6	7523.1.1.3	
tr|Q72KF9|Q72KF9_THET2	3.0e-14	9-54		a+b two layers	Alpha-beta plaits	HMA, heavy metal-associated domain	HMA	304.3.1.7	
tr|Q72KF9|Q72KF9_THET2	7.2e-35	110-162,251-377	NC	alpha bundles	Calcium ATPase transmembrane domain-related	Copper efflux ATPase transmembrane domain	E1-E2_ATPase_C	5073.1.2.3	
tr|Q72KF9|Q72KF9_THET2	1.3e-31	383-397,507-613	NC	a/b three-layered sandwiches	HAD domain-like	HAD-like	Hydrolase_3_1	2006.1.1.42	
tr|Q72KF9|Q72KF9_THET2	5.4e-16	396-505	IS	a+b complex topology	Metal cation-transporting ATPase, ATP-binding domain	Metal cation-transporting ATPase, ATP-binding domain	P-type_ATPase_Cu-like	267.1.1.5	
tr|Q72I80|Q72I80_THET2	1.2e-27	50-213		a+b four layers	Carbon-nitrogen hydrolase-like	Metallo-dependent phosphatases	PhoD_1	246.2.1.22	
tr|Q72I61|Q72I61_THET2	1.4e-13	65-164		a+b two layers	Alpha-beta plaits	Oligo-peptide binding protein (OPPA) insertion domain	SBP_bac_5_1st	304.136.1.2	
tr|Q72I61|Q72I61_THET2	3.9e-20	176-319		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_5_2nd	7523.1.1.31	
tr|Q72I61|Q72I61_THET2	2.6e-53	341-567		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_5_3rd	7523.1.1.28	
tr|Q746P9|Q746P9_THET2	4.3e-09	17-140		alpha bundles	Four-helical up-and-down bundle	Apolipoprotein	Apolipoprotein	601.19.1.1	
tr|Q72HE9|Q72HE9_THET2	4.5e-48	24-197		a/b three-layered sandwiches	HUP domain-like	HUP domains	NAD_synthase	2005.1.1.13	
tr|Q72HU0|Q72HU0_THET2	2.3e-19	11-65		a+b two layers	dsRBD-like	PI-Pfui intein middle domain	HicA_toxin	330.7.1.3	
tr|Q72GZ5|Q72GZ5_THET2	3.3e-17	14-153		a/b barrels	TIM beta/alpha-barrel	TIM barrels	FAD_binding_3_1st	2002.1.1.1034	
tr|Q72GZ5|Q72GZ5_THET2	1.5e-44	180-338		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Pyr_redox_2	2003.1.1.428	
tr|Q72GZ5|Q72GZ5_THET2	3.3e-42	345-460		a+b two layers	FAD-linked reductases, C-terminal domain-like	FAD/NAD-linked reduatases, dimerisation (C-terminal) domain	Pyr_redox_dim	244.2.1.5	
tr|Q72LD8|Q72LD8_THET2	8.1e-07	219-282		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Sigma54_activat	2004.1.1.190	
tr|Q72K07|Q72K07_THET2	9.6e-77	4-225		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72K07|Q72K07_THET2	1.2e-12	218-273		beta barrels	OB-fold	MOP-like	PRK11000	2.4.1.8	
tr|Q72K07|Q72K07_THET2	8.0e-12	283-346		beta barrels	OB-fold	MOP-like	TOBE_1	2.4.1.25	
tr|Q72KG2|Q72KG2_THET2	2.2e-20	46-152		alpha arrays	HTH	LysM domain	LysM_6	101.15.1.29	
tr|Q72KG2|Q72KG2_THET2	1.2e-09	164-203		alpha arrays	HTH	LysM domain	LysM	101.15.1.9	
tr|Q72KG2|Q72KG2_THET2	7.4e-49	266-387		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Duplicated hybrid motif	Peptidase_M23	325.1.6.1	
tr|Q72GP6|Q72GP6_THET2	7.9e-23	14-73		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Single hybrid motif	Biotin_lipoyl	325.1.7.4	
tr|Q72GP6|Q72GP6_THET2	3.5e-18	126-162		alpha arrays	Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex	Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex	E3_binding	147.1.1.1	
tr|Q72GP6|Q72GP6_THET2	1.3e-89	191-415		a+b complex topology	CoA-dependent acyltransferases	CoA-dependent acyltransferases	2-oxoacid_dh	323.1.1.1	
tr|Q72IJ8|Q72IJ8_THET2	5.8e-24	4-140,224-263	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	MnmE_helical_2nd	2004.1.1.258	
tr|Q72IJ8|Q72IJ8_THET2	8.1e-14	274-360		beta barrels	cradle loop barrel	Alanine racemase-C	GTP_EFTU_D2	1.1.7.128	
tr|Q72IJ8|Q72IJ8_THET2	2.8e-22	372-447		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_II	304.24.1.5	
tr|Q72IJ8|Q72IJ8_THET2	4.6e-13	491-562		a+b two layers	Ribosomal protein S5 domain 2-like	Ribosomal protein S5 domain 2-like	EFG_IV	212.1.1.6	
tr|Q72IJ8|Q72IJ8_THET2	5.7e-28	564-648		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_C	304.24.1.2	
tr|Q72K94|Q72K94_THET2	2.4e-113	24-303		a/b three-layered sandwiches	PLP-dependent transferases	PLP-dependent transferases	Aminotran_3_N	7577.1.1.1	
tr|Q72K94|Q72K94_THET2	6.3e-29	311-405		a+b two layers	C-terminal domain in some PLP-dependent transferases	C-terminal domain in some PLP-dependent transferases	Aminotran_3_C	3016.1.1.49	
tr|Q72H15|Q72H15_THET2	3.5e-09	116-168		a+b three layers	Thioredoxin-like	Thioredoxin-like	Glutaredoxin	2485.1.1.21	
tr|Q72HW6|Q72HW6_THET2	1.5e-27	25-148		a/b three-layered sandwiches	Rossmann-like	S-adenosyl-L-methionine-dependent methyltransferases	Methyltransf_11	2003.1.5.20	
tr|Q72IR3|Q72IR3_THET2	2.6e-50	18-148		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	ECH_1	2486.1.1.21	
tr|Q72IT9|Q72IT9_THET2	3.1e-50	3-186		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72IM6|Q72IM6_THET2	6.5e-53	6-147		alpha arrays	DnaB helicase N-terminal domain-related	DnaB helicase N-terminal domain-related	DnaB_1st	507.1.1.1	
tr|Q72IM6|Q72IM6_THET2	1.9e-122	170-440		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	DnaB_C	2004.1.1.76	
tr|Q72GM6|Q72GM6_THET2	1.1e-27	22-153		a+b three layers	Thioredoxin-like	Thioredoxin-like	AhpC-TSA_5	2485.1.1.225	
tr|Q72HV2|Q72HV2_THET2	5.6e-48	3-189		a/b three-layered sandwiches	LmbE-like	LmbE-like	PIG-L	7567.1.1.1	
tr|Q72KN0|Q72KN0_THET2	9.4e-11	322-375		beta barrels	cradle loop barrel	Alanine racemase-C	8a0102	1.1.7.126	
tr|Q72K81|Q72K81_THET2	7.0e-22	12-132		a+b duplicates or obligate multimers	CBS-domain	CBS-domain	IMPDH_2nd_1	282.1.1.1	
tr|Q72LL5|Q72LL5_THET2	1.4e-39	44-209,296-314	NC	alpha complex topology	PDEase-like	HD-domain/PDEase-like	HD	131.1.1.2	
tr|Q72IL5|Q72IL5_THET2	1.3e-31	35-133		a+b three layers	Thioredoxin-like	Thioredoxin-like	Thioredoxin	2485.1.1.57	
tr|Q72L78|Q72L78_THET2	5.2e-75	5-242		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	ECH_1	2486.1.1.21	
tr|Q746K7|Q746K7_THET2	2.8e-20	46-175,229-411	NC	a/b three-layered sandwiches	alpha/beta-Hydrolases	alpha/beta-Hydrolases	Hydrolase_4_1	7579.1.1.3	
tr|Q746K7|Q746K7_THET2	1.1e-06	135-156		a/b three-layered sandwiches	alpha/beta-Hydrolases	alpha/beta-Hydrolases	Lipase_3	7579.1.1.13	
tr|Q72HC8|Q72HC8_THET2	2.4e-71	25-252		alpha bundles	Transmembrane heme-binding four-helical bundle	Transmembrane di-heme cytochromes	Cytochrome_B	5069.1.1.3	
tr|Q72HC8|Q72HC8_THET2	3.3e-14	278-372		alpha bundles	a domain/subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)	a domain/subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)	Cytochrom_B_C	5068.1.1.1	
tr|Q745T4|Q745T4_THET2	7.6e-29	5-183		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_2	5050.1.1.3	
tr|Q745T4|Q745T4_THET2	1.1e-16	220-410		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_2	5050.1.1.3	
tr|Q72KL0|Q72KL0_THET2	1.6e-62	2-220		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	adh_short_C2_1	2003.1.1.332	
tr|Q72HX5|Q72HX5_THET2	9.2e-28	11-92		alpha bundles	Copper-sensitive operon repressor (CsoR)	Copper-sensitive operon repressor (CsoR)	Trns_repr_metal	3826.1.1.1	
tr|Q72LG1|Q72LG1_THET2	3.2e-26	73-171		a+b two layers	Alpha-beta plaits	Oligo-peptide binding protein (OPPA) insertion domain	SBP_bac_5_1st	304.136.1.2	
tr|Q72LG1|Q72LG1_THET2	1.1e-44	310-544		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_5_3rd	7523.1.1.28	
tr|Q72IM1|Q72IM1_THET2	1.5e-13	67-219		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	CLP_protease	2486.1.1.4	
tr|Q72HE2|Q72HE2_THET2	2.2e-17	3-40		a+b two layers	dsRBD-like	PI-Pfui intein middle domain	HicA_toxin	330.7.1.3	
tr|Q72IU7|Q72IU7_THET2	3.5e-22	136-257		alpha superhelices	Repetitive alpha hairpins	ARM repeat	TPR_15	109.4.1.435	
tr|Q72IU7|Q72IU7_THET2	5.7e-16	258-323		alpha arrays	Cytochrome c-like	Cytochrome c	Cytochrome_CBB3	107.1.1.4	
tr|Q72KE1|Q72KE1_THET2	4.9e-62	34-270		alpha duplicates or obligate multimers	Intramembrane CDP-DAG synthetase-related	Intramembrane CDP-DAG synthetase	CTP_transf_1	3896.1.1.1	
tr|Q72HP5|Q72HP5_THET2	2.3e-08	16-169		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72HP5|Q72HP5_THET2	1.9e-09	216-352		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72HG2|Q72HG2_THET2	5.7e-44	8-246		alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC importer transmembrane domain fold	BPD_transp_1	1075.3.1.1	
tr|Q72JY2|Q72JY2_THET2	6.2e-28	18-136		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Ppx-GppA_N	2484.1.1.523	
tr|Q72JY2|Q72JY2_THET2	4.3e-44	141-310		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Ppx-GppA_C	2484.1.1.524	
tr|Q72JY2|Q72JY2_THET2	1.0e-36	324-462		alpha complex topology	PDEase-like	HD-domain/PDEase-like	PRK10854	131.1.1.14	
tr|Q745Y7|Q745Y7_THET2	5.9e-27	298-465		a+b three layers	Thioredoxin-like	Thioredoxin-like	AhpC-TSA	2485.1.1.4	
tr|Q72LC9|Q72LC9_THET2	8.4e-21	14-102		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Malate_synthase	2002.1.1.117	
tr|Q72LC9|Q72LC9_THET2	3.0e-164	102-518		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Malate_synthase	2002.1.1.117	
tr|Q72IN8|Q72IN8_THET2	5.5e-07	164-243		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	Glyco_hydro_123_N	11.1.1.397	
tr|Q72IN8|Q72IN8_THET2	4.6e-08	258-343		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	CARDB	11.1.1.40	
tr|Q72LB2|Q72LB2_THET2	6.1e-14	372-508		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	DUF853	2004.1.1.1	
tr|Q72IQ8|Q72IQ8_THET2	4.0e-12	6-160		a/b three-layered sandwiches	Flavodoxin-like	Ribosomal protein S2/SIS domain	SIS_3	2007.6.1.15	
tr|Q72IQ8|Q72IQ8_THET2	8.0e-09	171-286		a/b three-layered sandwiches	Flavodoxin-like	Ribosomal protein S2/SIS domain	SIS_3	2007.6.1.15	
tr|Q72J25|Q72J25_THET2	2.3e-66	60-271		beta barrels	cradle loop barrel	FMN-binding split barrel	Trypsin_2	1.1.5.147	
tr|Q72J25|Q72J25_THET2	3.1e-25	286-399		beta barrels	PDZ domain	PDZ domain	PDZ_2	7.1.1.3	
tr|Q745W3|Q745W3_THET2	6.1e-06	8-49		alpha arrays	HTH	Ribbon-helix-helix	RHH_1	101.1.11.15	
tr|Q72JZ3|Q72JZ3_THET2	7.2e-48	14-187		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72JZ3|Q72JZ3_THET2	4.6e-15	264-422		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1_1	5050.1.1.8	
tr|Q72IZ8|Q72IZ8_THET2	7.7e-11	29-204		a/b three-layered sandwiches	Glycerol-3-phosphate (1)-acyltransferase	Glycerol-3-phosphate (1)-acyltransferase	Lip_A_acyltrans	7558.1.1.1	
tr|Q72LE9|Q72LE9_THET2	5.1e-24	281-435		a+b four layers	Carbon-nitrogen hydrolase-like	Carbon-nitrogen hydrolase	CN_hydrolase	246.1.1.1	
tr|Q72LE9|Q72LE9_THET2	7.6e-08	395-422		beta barrels	cradle loop barrel	PUA domain	TruB_C	1.1.9.16	
tr|Q72IK7|Q72IK7_THET2	1.2e-35	3-70		alpha bundles	Chaperone J-domain	Chaperone J-domain	DnaJ	650.1.1.1	
tr|Q72IK7|Q72IK7_THET2	1.5e-21	118-182		beta sandwiches	HSP40/DnaJ peptide-binding domain	HSP40/DnaJ peptide-binding domain	DnaJ_C_N	67.1.1.5	
tr|Q72IK7|Q72IK7_THET2	2.2e-23	185-272		beta sandwiches	HSP40/DnaJ peptide-binding domain	HSP40/DnaJ peptide-binding domain	DnaJ_C_C	67.1.1.1	
tr|Q72HP9|Q72HP9_THET2	3.2e-54	4-186		alpha complex topology	Trimeric intracellular cation (TRIC) channel	Trimeric intracellular cation (TRIC) channel	UPF0126	1111.1.1.2	
tr|Q72GQ5|Q72GQ5_THET2	3.5e-21	14-185		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72GQ5|Q72GQ5_THET2	2.8e-16	211-395		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72GM5|Q72GM5_THET2	5.7e-29	40-137		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	TsaE	2004.1.1.170	
tr|Q72GM5|Q72GM5_THET2	7.6e-06	50-77		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran_1	2004.1.1.1405	
tr|Q72L33|Q72L33_THET2	8.8e-50	6-294,348-362	NC	a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	Amino_oxidase_1st	2003.1.2.56	
tr|Q72L33|Q72L33_THET2	3.5e-17	296-394		a+b two layers	FAD-linked reductases, C-terminal domain-like	FAD-linked reductases-C	Amino_oxidase_2nd_3	244.1.1.51	
tr|Q72G90|Q72G90_THET2	8.2e-47	4-115		alpha bundles	Four-helical up-and-down bundle	Nucleotidyltransferase substrate binding subunit/domain	NTase_sub_bind	601.7.1.6	
tr|Q72K34|Q72K34_THET2	7.7e-36	10-152		a/b three-layered sandwiches	EDD domain	EDD domain	DegV_N	2010.1.1.6	
tr|Q72K34|Q72K34_THET2	1.6e-29	162-278		a+b three layers	Bacillus chorismate mutase-like	DAK1/DegV C-terminal domain	DegV_C	301.13.1.2	
tr|Q72KN4|Q72KN4_THET2	1.0e-25	46-131		a+b two layers	Alpha-beta plaits	Multidrug efflux transporter AcrB pore domain	ACR_tran_1st	304.28.1.7	
tr|Q72KN4|Q72KN4_THET2	1.2e-09	186-264		a+b two layers	Alpha-beta plaits	Multidrug efflux transporter AcrB TolC docking domain	ACR_tran_2nd	304.28.2.3	
tr|Q72KN4|Q72KN4_THET2	6.1e-44	303-485		alpha bundles	Multidrug efflux transporter AcrB transmembrane domain	Multidrug efflux transporter AcrB transmembrane domain	ACR_tran_4th	5067.1.1.6	
tr|Q72KN4|Q72KN4_THET2	3.0e-06	634-725		a+b two layers	Alpha-beta plaits	Multidrug efflux transporter AcrB pore domain	ACR_tran_5th_1	304.28.1.13	
tr|Q72KN4|Q72KN4_THET2	1.7e-10	786-836		a+b two layers	Alpha-beta plaits	Multidrug efflux transporter AcrB TolC docking domain	ACR_tran_6th_1	304.28.2.4	
tr|Q72KN4|Q72KN4_THET2	4.9e-52	912-1087		alpha bundles	Multidrug efflux transporter AcrB transmembrane domain	Multidrug efflux transporter AcrB transmembrane domain	ACR_tran_4th	5067.1.1.6	
tr|Q72H43|Q72H43_THET2	5.8e-29	1-245		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PHP	2002.1.1.151	
tr|Q72LA6|Q72LA6_THET2	2.5e-60	18-133		alpha bundles	Transmembrane heme-binding four-helical bundle	Transmembrane di-heme cytochromes	NrfD_2	5069.1.1.5	
tr|Q72LA6|Q72LA6_THET2	9.0e-50	145-251		alpha bundles	Transmembrane heme-binding four-helical bundle	Transmembrane di-heme cytochromes	NrfD_2_C	5069.1.1.4	
tr|Q72GR4|Q72GR4_THET2	1.1e-28	51-231		alpha bundles	Fic-like	Fic-like	Fic	4040.1.1.11	
tr|Q72J93|Q72J93_THET2	2.1e-28	81-189		a+b complex topology	CoA-dependent acyltransferases	CoA-dependent acyltransferases	AMP-binding_1st	323.1.1.39	
tr|Q72J93|Q72J93_THET2	6.1e-42	247-417		a/b three-layered sandwiches	Rossmann-like domain in Acetyl-CoA synthetase-like proteins	Rossmann-like domain in Acetyl-CoA synthetase-like proteins	AMP-binding_2nd	7584.1.1.3	
tr|Q72J93|Q72J93_THET2	1.3e-27	438-510		beta barrels	beta-barrel domain in acetyl-CoA synthetase-like proteins	beta-barrel domain in acetyl-CoA synthetase-like proteins	AMP-binding_3rd_1	4011.1.1.10	
tr|Q72J93|Q72J93_THET2	4.3e-32	512-613		a+b two layers	Alpha-lytic protease prodomain-like	a+b domain in acetyl-CoA synthetase-like proteins	AMP-binding_C	327.5.1.12	
tr|Q72G97|Q72G97_THET2	9.0e-63	161-363		a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like	Uncharacterized protein DIP2311 middle domain	HATPase_c_4	225.2.1.1	
tr|Q72G97|Q72G97_THET2	3.5e-10	410-453		alpha arrays	HTH	winged	HTH_IclR	101.1.2.75	
tr|Q72G97|Q72G97_THET2	4.9e-06	476-509		alpha arrays	HTH	winged	HTH_24_like	101.1.2.208	
tr|Q72GR5|Q72GR5_THET2	3.4e-30	4-182		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72GR5|Q72GR5_THET2	3.3e-16	201-369		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1_1	5050.1.1.8	
tr|Q72IY0|Q72IY0_THET2	5.1e-07	201-291		a/b three-layered sandwiches	Rossmann-like	NagB/RpiA/CoA transferase-like	LUD_dom	2003.1.7.7	
tr|Q72IY0|Q72IY0_THET2	1.5e-07	305-373		alpha arrays	alpha-helical ferredoxin-like	alpha-helical ferredoxin	Fer4_21_1	187.1.1.9	
